Year,Week,Season,Customers,Orders,Units,Value,Return_Units,Return_Value,Partner,Delivery_Type,Store_Type,Next_Customer_Type,Return_Type,Markdown_Type,Despatch_Type
2023,17,S20231,1,3,5,91.41,4,106.04,Next,Courier,Courier,LauraAshley,,FP,WWR
2023,10,S20231,1,3,5,93.56,4,93.56,Next,Courier,Courier,LauraAshley,Courier,MD,WWR
2023,10,S20231,1,3,5,129.63,4,108.89,Next,Store,Lipsy Concession,,Store,FP,WWR
2023,19,S20231,1,3,5,155.93,4,106.03,Next,Courier,Courier,LauraAshley,Courier,FP,WWR
2023,21,S20231,8,23,39,1115.72,31,576.46,Next,Store,UK_Next_Store,,Store,MD,Home
2023,25,S20231,7,20,41,839.62,0,0,Next,Courier,Courier,,Store,MD,MWR
2023,4,S20231,1022,2841,5669,67879.75,57,716.63,Next,Courier,Courier,,,MD,Home
2023,14,S20231,27,73,146,1423.98,3,36.57,Next,Courier,Courier,,Courier,MD,WWR
2023,7,S20231,3,8,13,1090.37,0,0,Reiss,Store,UK_Reiss_Store,,Store,MD,Mixed
2023,1,S20231,38,100,221,3102.79,9,157.95,Next,Store,UK_Next_Store,,Store,MD,Home
2023,20,S20231,5953,15595,31433,1013101.85,1572,53199.69,Next,Courier,Courier,,Courier,FP,WWR
2023,25,S20231,10,26,59,4399.52,4,253.53,Reiss,Store,UK_Next_Store,,Courier,MD,Branded
2023,25,S20231,10,26,46,3644.82,3,154.51,Next,Courier,Courier,,Courier,MD,Home
2023,4,S20231,5,13,22,533.93,2,41.26,Next,Parcelshop,Courier,,Store,FP,MWR
2023,6,S20231,51,131,311,20822.17,28,1968.4,Next,Courier,Courier,LauraAshley,Courier,FP,Home
2023,11,S20231,6041,15503,32103,601496.43,3210,75180.03,Next,Courier,Courier,,Store,FP,WWR
2023,25,S20231,94,238,433,15893.36,48,2554.68,Next,Store,UK_Next_Store,,,FP,Branded
2023,18,S20231,32,81,166,6251.55,20,941.5,Next,Courier,Courier,,Store,FP,Home
2023,22,S20231,2,5,7,1152.21,1,172.83,Reiss,Store,International_Next_Store,,Store,MD,Branded
2023,21,S20231,2,5,7,232.79,1,28.27,Next,Courier,Courier,Bath and Body Works,Courier,FP,Branded
2023,7,S20231,4,10,17,587.63,3,67.4,Next,Store,UK_Next_Store,LauraAshley,,MD,Home
2023,9,S20231,9,22,29,569.42,5,83.45,Next,Store,UK_Next_Store,LauraAshley,,MD,Branded
2023,24,S20231,9,22,37,1069.48,6,182.1,Next,Store,UK_Next_Store,Aubin,Store,MD,Branded
2023,1,S20231,9,22,51,701.51,9,154.74,Next,Courier,Courier,LauraAshley,,MD,Home
2023,21,S20231,49,119,239,6373.8,45,1740.13,VS,Store,UK_Next_Store,,Store,FP,Branded
2023,6,S20231,12,29,51,1363.88,10,334.28,Next,Store,UK_Next_Store,,,FP,WWR
2023,25,S20231,311,748,1815,66330.81,381,14620.19,Next,Courier,Courier,,Courier,FP,Branded
2023,25,S20231,489,1175,1951,240663.89,429,44981.08,Reiss,Store,UK_Reiss_Store,,Store,MD,Branded
2023,16,S20231,5,12,17,952.49,4,145.67,Next,Parcelshop,Courier,,Store,FP,Home
2023,18,S20231,7998,19063,38970,969433.01,9353,197768.56,Next,Courier,Courier,,,FP,MWR
2023,12,S20231,269,641,1349,72475.32,337,19010.67,Reiss,Store,UK_Reiss_Store,,Store,MD,Branded
2023,22,S20231,1945,4624,11120,183136.97,2891,59515.4,Next,Courier,Courier,,,FP,Branded
2023,10,S20231,8,19,29,290.56,8,116.22,Next,Store,UK_Next_Store,LauraAshley,,MD,Branded
2023,6,S20231,445,1045,2496,44304.44,699,15509.22,Next,Courier,Courier,,Store,MD,Mixed
2023,2,S20231,422,989,2184,106504.54,633,32412.2,Reiss,Store,UK_Next_Store,,,MD,Branded
2023,25,S20231,15399,35998,73498,2891532.83,22049,737327.5,Next,Store,UK_Next_Store,,,FP,MWR
2023,4,S20231,3,7,13,666.36,4,133.27,Next,Parcelshop,Courier,,,FP,Branded
2023,16,S20231,3,7,14,1072.71,4,260.52,Reiss,Courier,Courier,,,MD,Mixed
2023,25,S20231,3,7,13,156.7,4,50.63,Next,Courier,Courier,,Store,MD,Other
2023,26,S20231,3,7,14,142.8,5,63.75,Next,Parcelshop,Courier,,Courier,FP,WWR
2023,6,S20231,233,543,999,17415.96,350,8847.45,Next,Store,UK_Next_Store,,,MD,Mixed
2023,24,S20231,446,1030,2423,185219.51,872,83322.02,Reiss,Courier,Courier,,Store,MD,Branded
2023,24,S20231,17,39,87,1354.81,32,523.24,Next,Courier,Courier,Bath and Body Works,,FP,Branded
2023,6,S20231,7,16,27,594.77,10,187.24,VS,Courier,Courier,,,FP,Mixed
2023,16,S20231,18,41,83,2838.28,32,711.28,Next,Parcelshop,Courier,,,FP,MWR
2023,20,S20231,26,59,131,2489,52,839.8,Next,Store,UK_Next_Store,LauraAshley,,FP,WWR
2023,11,S20231,60,135,257,1473.65,105,632.18,Next,Courier,Courier,Bath and Body Works,,MD,Branded
2023,20,S20231,4,9,14,132.32,6,70.89,Next,Parcelshop,Courier,,Courier,MD,Mixed
2023,1,S20231,4,9,17,226.57,7,135.28,Next,Parcelshop,Courier,,Store,MD,WWR
2023,9,S20231,28,62,139,1961.12,61,1075.79,Next,Courier,Courier,,Store,FP,CWR
2023,17,S20231,5,11,22,2580.95,10,1231.82,Reiss,Store,UK_Next_Store,,Store,FP,Mixed
2023,2,S20231,31,68,143,4784.9,66,1877.15,Next,Parcelshop,Courier,,,FP,WWR
2023,16,S20231,27,59,124,3515.21,58,1068.74,Next,Parcelshop,Courier,,,MD,Branded
2023,14,S20231,27,59,107,2238.97,51,907.1,Next,Store,UK_Next_Store,LauraAshley,,FP,WWR
2023,26,S20231,61,133,260,6612.12,127,3391.25,Next,Courier,Courier,,Store,FP,WWR
2023,5,S20231,12,26,53,643.09,27,409.51,GAP,Courier,Courier,,,FP,Branded
2023,19,S20231,6,13,27,940.2,14,706.89,Reiss,Courier,Courier,,,MD,Branded
2023,18,S20231,6,13,17,395.21,9,261.54,Next,Courier,Courier,,Store,MD,Home
2023,15,S20231,6,13,27,240.04,14,130.69,Next,Store,UK_Next_Store,LauraAshley,,MD,WWR
2023,17,S20231,1420,3075,6863,184538.25,3706,84702.6,Next,Courier,Courier,,,MD,Branded
2023,6,S20231,39,84,183,13590.32,101,4875.43,Next,Parcelshop,Courier,,Store,FP,Branded
2023,5,S20231,7,15,24,585.55,13,269.6,Next,Parcelshop,Courier,,Courier,MD,Mixed
2023,24,S20231,461,985,2250,27584.52,1283,16515.77,Next,Store,UK_Next_Store,,Store,MD,Home
2023,15,S20231,8,17,32,668.05,19,495.82,Next,Courier,Courier,,,FP,Branded
2023,25,S20231,8,17,24,337.57,14,285.53,Next,Courier,Courier,LauraAshley,,MD,Home
2023,7,S20231,9,19,44,896.88,26,662.47,Next,Store,UK_Next_Store,,,FP,MWR
2023,3,S20231,878,1824,3910,52237.75,2385,33456.88,Next,Courier,Courier,,,MD,Mixed
2023,1,S20231,267,554,1084,242841.58,672,127962.28,Next,Courier,Courier,,Courier,FP,Home
2023,13,S20231,284,588,1398,111080.73,881,45500.99,Reiss,Store,UK_Reiss_Store,,Store,MD,Branded
2023,9,S20231,471,959,1988,57977.43,1272,31531.79,Next,Courier,Courier,,,FP,MWR
2023,9,S20231,187,380,712,14159.2,463,9667.83,Next,Courier,Courier,,Courier,MD,Home
2023,17,S20231,27677,56054,125546,1680180.59,82860,1386142.96,Next,Store,UK_Next_Store,,,FP,WWR
2023,4,S20231,89,180,401,5220.1,269,5077.56,Next,Courier,Courier,,,MD,Home
2023,23,S20231,30308,61183,127352,4403267.4,86599,3742761.73,Next,Store,UK_Next_Store,,,FP,Branded
2023,9,S20231,2,4,7,798.87,5,599.15,Next,Store,UK_Reiss_Store,,,FP,Branded
2023,15,S20231,2,4,7,34.54,5,20.97,Next,Courier,Courier,Bath and Body Works,,MD,Branded
2023,3,S20231,2,4,7,395.59,0,0,Childsplay,Courier,Courier,,,FP,Branded
2023,15,S20231,2,4,5,511.35,0,0,Next,Store,UK_Next_Store,Aubin,Store,FP,Branded
2023,11,S20231,3,6,13,129.94,0,0,Next,Courier,Courier,Bath and Body Works,Store,MD,Branded
2023,20,S20231,2,4,7,55.92,0,0,GAP,Courier,Courier,,,MD,Branded
2023,18,S20231,3,6,7,62.03,0,0,Next,Store,UK_Next_Store,Bath and Body Works,Store,MD,Branded
2023,5,S20231,3,6,13,88.72,1,8.53,GAP,Courier,Courier,,Store,MD,Branded
2023,25,S20231,4,8,17,374.47,1,23.13,VS,Courier,Courier,,Store,MD,Branded
2023,11,S20231,4,8,17,1390.03,1,69.5,Reiss,Parcelshop,Courier,,,FP,Branded
2023,24,S20231,5,10,22,313.22,2,18.51,JOJO,Parcelshop,Courier,,,MD,Branded
2023,4,S20231,2,4,7,277.45,1,33.69,Childsplay,Courier,Courier,,Store,FP,Branded
2023,18,S20231,3,6,10,116.22,1,12.2,VS,Courier,Courier,,Courier,MD,Branded
2023,15,S20231,5,10,22,220.2,2,25.02,Next,Store,UK_Next_Store,,Courier,MD,Branded
2023,3,S20231,2,4,7,335.6,1,69.52,Next,Courier,Courier,Aubin,,FP,Branded
2023,10,S20231,2,4,7,58.07,1,10.37,Next,Courier,Courier,LauraAshley,Store,MD,Branded
2023,20,S20231,2,4,7,403.27,1,60.49,Next,Store,UK_VS_Store,,Store,FP,Branded
2023,20,S20231,11,22,39,1744.22,6,228.09,GAP,Store,UK_Next_Store,,Courier,FP,Branded
2023,10,S20231,32,64,150,15189.02,24,1579.66,Next,Store,UK_Next_Store,,Courier,FP,Branded
2023,18,S20231,9,18,41,671.05,7,97.38,VS,Store,UK_VS_Store,,Store,MD,Branded
2023,15,S20231,3,6,10,218.07,2,45.79,Next,Courier,Courier,Aubin,,MD,Branded
2023,16,S20231,3,6,10,150.79,2,37.7,Next,Store,UK_Next_Store,,Courier,FP,CWR
2023,23,S20231,5,10,22,554.34,4,146.14,Next,Store,UK_Next_Store,,Store,MD,CWR
2023,9,S20231,13,26,53,2006.69,11,520.6,Next,Courier,Courier,LauraAshley,Store,FP,Home
2023,7,S20231,3,6,13,119.83,3,29.04,Next,Store,Lipsy Concession,,,FP,Home
2023,19,S20231,8,16,24,3528.53,6,749.81,Next,Courier,Courier,LauraAshley,Store,FP,Home
2023,5,S20231,2,4,7,182.43,2,33.88,Next,Store,UK_Next_Store,,Store,MD,Home
2023,1,S20231,2,4,7,237.12,2,57.59,Next,Store,UK_Next_Store,,Store,FP,Home
2023,6,S20231,3,6,7,277.5,2,83.25,Next,Courier,Courier,,Store,MD,Home
2023,13,S20231,11,22,49,333.53,13,110.61,Next,Courier,Courier,LauraAshley,Courier,MD,Home
2023,1,S20231,6,12,27,240.93,8,103.51,Next,Store,UK_Next_Store,LauraAshley,Store,MD,Home
2023,2,S20231,5,10,22,246.8,6,84.14,Next,Courier,Courier,,Store,MD,Home
2023,4,S20231,2,4,7,111.38,2,33.41,Next,Store,International_Next_Store,,,MD,Home
2023,26,S20231,4,8,14,2586.25,4,628.09,Next,Courier,Courier,,Courier,MD,Home
2023,6,S20231,5,10,20,1264.56,6,246.59,Next,Courier,Courier,,Courier,MD,Home
2023,6,S20231,3,6,10,1072.71,3,273.54,Reiss,Store,UK_Next_Store,,,MD,Mixed
2023,3,S20231,2,4,7,763.92,2,229.18,Reiss,Store,UK_Reiss_Store,,Store,MD,Mixed
2023,19,S20231,1,2,3,85.39,1,35.58,Next,Parcelshop,Courier,,,MD,Mixed
2023,10,S20231,2,4,5,749.55,2,434.74,Reiss,Courier,Courier,,Courier,FP,Mixed
2023,7,S20231,1,2,3,177.44,1,73.93,Reiss,Store,UK_Reiss_Store,,Store,FP,Mixed
2023,14,S20231,1,2,3,43.22,1,15.13,Next,Parcelshop,Courier,,,FP,Mixed
2023,8,S20231,10,20,41,2332.3,16,773.64,Reiss,Store,UK_Next_Store,,,FP,Mixed
2023,14,S20231,5,10,14,1592.35,6,443.58,Reiss,Store,UK_Next_Store,,,FP,Mixed
2023,16,S20231,3,6,10,77.43,4,26.33,Next,Parcelshop,Courier,,,MD,Mixed
2023,21,S20231,4,8,17,507.33,7,219.35,Next,Courier,Courier,,Courier,MD,MWR
2023,20,S20231,3,6,13,100.86,6,58.19,Next,Courier,Courier,,Courier,MD,MWR
2023,8,S20231,1,2,3,74.43,1,35.97,Next,Store,Lipsy Concession,,,MD,MWR
2023,12,S20231,7,14,24,792.03,11,453.77,Next,Parcelshop,Courier,,,FP,MWR
2023,1,S20231,33,66,146,3447.03,67,1660.95,Next,Courier,Courier,,Store,MD,MWR
2023,3,S20231,2,4,7,204.94,3,74.66,Next,Parcelshop,Courier,,Courier,MD,MWR
2023,10,S20231,9,18,29,783.5,14,245.86,Next,Courier,Courier,,Courier,MD,MWR
2023,15,S20231,1,2,3,45.17,1,12.8,Next,Parcelshop,Courier,,,MD,MWR
2023,24,S20231,3,6,13,208.93,7,118.13,Next,Parcelshop,Courier,,Courier,FP,Other
2023,25,S20231,2,4,7,728.17,4,520.12,Reiss,Store,UK_Reiss_Store,,,FP,Other
2023,23,S20231,2,4,7,112.3,4,93.05,Next,Courier,Courier,,Courier,MD,Other
2023,26,S20231,2,4,7,1035.61,4,739.72,Reiss,Store,UK_Next_Store,,Store,FP,Other
2023,1,S20231,2,4,7,266.93,4,160.16,Next,Store,International_Next_Store,,Store,FP,WWR
2023,26,S20231,1,2,3,89.1,2,50.49,Next,Store,International_Next_Store,,Store,MD,WWR
2023,23,S20231,4,8,14,372.55,8,138.38,Next,Courier,Courier,LauraAshley,,FP,WWR
2023,17,S20231,3,6,10,274.23,6,139.86,Next,Parcelshop,Courier,,Store,FP,WWR
2023,15,S20231,3,6,13,228.52,8,147.66,Next,Parcelshop,Courier,,,FP,WWR
2023,16,S20231,2,4,7,103.85,4,74.18,Next,Store,UK_Next_Store,,,FP,WWR
2023,24,S20231,1,2,3,67.9,2,65.64,Next,Store,UK_Next_Store,,Courier,MD,WWR
2023,21,S20231,2,4,5,167.76,0,0,Next,Courier,Courier,,Store,FP,WWR
2023,11,S20231,6,12,20,276.53,0,0,Next,Store,UK_Next_Store,LauraAshley,,MD,WWR
2023,6,S20231,10810,21591,47732,1998199.33,955,33982.2,Next,Store,UK_Next_Store,,,FP,MWR
2023,25,S20231,2255,4498,8231,99666.17,247,1944.04,Next,Courier,Courier,,Store,MD,WWR
2023,20,S20231,2217,4418,8279,191450.08,331,6506.16,Next,Courier,Courier,,Store,MD,Mixed
2023,24,S20231,1486,2958,6841,95439.14,342,5009.82,Next,Courier,Courier,,Courier,FP,MWR
2023,12,S20231,366,728,1341,37550.08,80,2800.16,Next,Courier,Courier,,Store,FP,Branded
2023,13,S20231,169,336,683,7335.55,48,747.52,Next,Courier,Courier,,,MD,Branded
2023,17,S20231,444,882,1538,27690.37,123,2768.14,Next,Courier,Courier,,Store,FP,WWR
2023,10,S20231,741,1471,3543,255481.47,319,24152.84,Reiss,Courier,Courier,,,MD,Branded
2023,18,S20231,134,266,357,8683.21,36,744.28,Next,Store,UK_Next_Store,,,MD,Mixed
2023,13,S20231,55,109,221,5824.42,24,411.14,Next,Courier,Courier,,,MD,Home
2023,13,S20231,2443,4838,11081,101061.96,1330,10310.49,Next,Courier,Courier,,Store,MD,WWR
2023,12,S20231,1205,2386,4163,40636.64,541,5544.95,Next,Store,UK_Next_Store,,,MD,Home
2023,21,S20231,287,568,1319,59172.73,185,10374.29,Reiss,Store,UK_Next_Store,,,FP,Branded
2023,21,S20231,903,1786,4031,23954.95,605,5213.22,Next,Courier,Courier,,,MD,Home
2023,2,S20231,89,176,256,5980.55,41,1197.28,Next,Store,UK_Next_Store,LauraAshley,,MD,Home
2023,6,S20231,434,858,1577,128212.65,268,22878.28,Reiss,Store,UK_Next_Store,,Store,FP,Branded
2023,1,S20231,79,156,256,3752.41,46,573.12,Next,Courier,Courier,,Store,MD,Home
2023,21,S20231,156,308,384,13485.67,73,1666.39,Next,Courier,Courier,,Courier,FP,WWR
2023,1,S20231,1537,3034,6981,264995.65,1396,45042.81,Next,Courier,Courier,,Courier,FP,Home
2023,3,S20231,28,55,95,3688.47,20,815.35,Childsplay,Courier,Courier,,,FP,Branded
2023,20,S20231,4521,8866,20300,231354.49,4466,63622.48,Next,Store,UK_Next_Store,,Store,MD,Branded
2023,26,S20231,255,500,806,9678.87,185,3221.29,Next,Store,UK_Next_Store,LauraAshley,,MD,Home
2023,20,S20231,49,96,212,2392.22,51,719.36,Next,Courier,Courier,,Store,MD,MWR
2023,13,S20231,574,1124,2297,24899.74,574,6533.34,Next,Courier,Courier,,,MD,Mixed
2023,19,S20231,23,45,93,2264.58,24,496.75,JOJO,Store,UK_JOJO_Store,,,FP,Mixed
2023,11,S20231,21,41,93,1641.9,25,286.89,Next,Courier,Courier,,Courier,MD,Branded
2023,20,S20231,45988,89782,191936,2844002.46,53742,676871.58,Next,Store,UK_Next_Store,,Store,FP,WWR
2023,22,S20231,16225,31672,74793,2399132.33,21690,730536.8,Next,Courier,Courier,,Store,FP,Branded
2023,3,S20231,1540,3006,3665,31190.47,1100,11701.75,Next,Store,UK_Next_Store,,,MD,Home
2023,4,S20231,702,1370,2353,86667.17,729,38933.93,Reiss,Store,UK_Next_Store,,Store,MD,Branded
2023,4,S20231,2072,4042,6634,262226.23,2123,104896.42,Next,Courier,Courier,,Courier,FP,Home
2023,2,S20231,10749,20926,46940,1882308.76,15490,652211.56,Next,Courier,Courier,,Courier,FP,Branded
2023,20,S20231,175,340,666,11586.9,226,3342.11,Next,Courier,Courier,,Store,MD,Home
2023,2,S20231,209,406,663,11632.53,232,2645.83,Next,Courier,Courier,,Courier,MD,MWR
2023,2,S20231,32564,63220,139358,4645154.83,50169,1421420.78,Next,Store,UK_Next_Store,,Store,FP,Branded
2023,16,S20231,268,520,1164,18606.24,431,7233.9,Next,Courier,Courier,,Store,MD,MWR
2023,20,S20231,100,194,316,2524.92,120,1198.54,Next,Courier,Courier,,Courier,MD,Home
2023,20,S20231,345,669,1365,18110.18,532,10234.57,JOJO,Store,UK_JOJO_Store,,,FP,Branded
2023,21,S20231,31,60,139,3082.62,56,1552.4,Next,Courier,Courier,LauraAshley,,FP,WWR
2023,15,S20231,1416,2740,4134,251135.36,1695,108117.6,Next,Courier,Courier,,Courier,FP,Home
2023,9,S20231,2146,4150,8338,88077.41,3502,31443.99,Next,Store,UK_Next_Store,,,MD,Home
2023,25,S20231,1205,2330,5346,136975.6,2299,38288.34,Next,Courier,Courier,,Courier,FP,Home
2023,21,S20231,15,29,44,2903.57,19,1065.74,Reiss,Parcelshop,Courier,,,MD,Branded
2023,11,S20231,148,286,365,7180.8,164,3387.76,Next,Parcelshop,Courier,,Store,FP,WWR
2023,11,S20231,236,456,742,9473.06,341,5441.9,Next,Courier,Courier,,Courier,MD,MWR
2023,8,S20231,29,56,93,1209.87,44,830,Next,Courier,Courier,,Store,MD,Home
2023,12,S20231,6080,11730,16691,283223.04,8012,169940.61,Next,Store,UK_Next_Store,,Store,MD,WWR
2023,23,S20231,56,108,257,7106.26,126,3658.2,Next,Courier,Courier,,Courier,MD,Branded
2023,7,S20231,27,52,97,1832.21,49,786.72,Next,Store,International_Next_Store,,,MD,Mixed
2023,10,S20231,27,52,117,2491.66,0,0,Next,Store,UK_Next_Store,,Store,MD,MWR
2023,26,S20231,79,152,256,4055.32,3,40.39,Next,Courier,Courier,,,MD,MWR
2023,24,S20231,52,100,207,4138.86,4,83.98,Next,Courier,Courier,LauraAshley,,MD,Home
2023,16,S20231,8711,16744,37994,421134.02,1140,15795.02,Next,Courier,Courier,,Courier,FP,WWR
2023,4,S20231,1433,2752,5387,201340.97,215,11651.76,Next,Store,UK_Next_Store,,Store,FP,Branded
2023,19,S20231,25,48,95,1769.56,5,116.42,Next,Store,International_Next_Store,,,FP,Home
2023,19,S20231,149,286,646,18588.04,39,1178.3,Next,Store,UK_Next_Store,,Store,FP,Home
2023,8,S20231,24864,47710,109280,2433129.59,7650,144778.78,Next,Courier,Courier,,,MD,Branded
2023,1,S20231,11758,22550,40766,984340.77,3261,51181.33,Next,Courier,Courier,,Store,FP,WWR
2023,7,S20231,554,1062,2201,40936.3,198,3130.2,Next,Store,UK_Next_Store,,Store,MD,Mixed
2023,24,S20231,240,460,833,15647.86,83,1637.11,Next,Store,UK_Next_Store,,Store,MD,Mixed
2023,2,S20231,12,23,51,6175.29,6,908.13,Next,Courier,Courier,,Courier,FP,Home
2023,20,S20231,713,1366,1910,16208.06,229,2817.74,Next,Store,UK_Next_Store,,,MD,Home
2023,6,S20231,28374,54356,85723,2615012.64,11144,424939.94,Next,Courier,Courier,,,FP,Home
2023,19,S20231,590,1130,1920,19738.33,269,2903.69,Next,Courier,Courier,,,MD,Mixed
2023,13,S20231,303,580,1186,27563.29,178,3516.29,Next,Courier,Courier,,Store,MD,Home
2023,14,S20231,1138,2178,4121,114752.44,659,11927.74,Next,Store,UK_Next_Store,,Store,FP,WWR
2023,11,S20231,1297,2482,3363,57729.41,572,8346.13,Next,Store,UK_Next_Store,,,MD,Home
2023,12,S20231,505,966,1441,15734.04,259,2969.38,Next,Courier,Courier,,,MD,Branded
2023,3,S20231,45,86,156,964.63,30,231.88,VS,Store,UK_VS_Store,,Store,MD,Branded
2023,26,S20231,45,86,126,2328.31,25,669.85,Next,Parcelshop,Courier,,Store,FP,WWR
2023,1,S20231,809,1546,3256,118454.34,684,31105.18,Next,Courier,Courier,,Courier,FP,MWR
2023,6,S20231,29176,55724,125911,6360492.38,27700,1469251.46,Next,Store,UK_Next_Store,,Store,FP,Branded
2023,14,S20231,11,21,46,4432.94,11,901.04,Next,Courier,Courier,LauraAshley,Store,FP,Home
2023,19,S20231,11,21,32,3975.51,8,646.02,Reiss,Store,UK_Next_Store,,,FP,Mixed
2023,25,S20231,1271,2426,5672,69723.58,1418,14816.26,Next,Store,UK_Next_Store,,Store,MD,MWR
2023,20,S20231,1605,3061,7356,90179.23,1913,24624.59,Next,Courier,Courier,,,MD,Branded
2023,21,S20231,117,223,500,5360.39,135,1809.13,Next,Courier,Courier,,Store,MD,Home
2023,24,S20231,21,40,95,2206.87,27,909.46,Next,Store,UK_Next_Store,,Store,FP,Home
2023,18,S20231,21,40,70,1197.73,20,427.76,Next,Parcelshop,Courier,,,FP,MWR
2023,24,S20231,21,40,86,944.81,26,299.92,Next,Store,UK_Next_Store,,,MD,WWR
2023,24,S20231,1586,3020,4940,148575.77,1531,39139.49,Next,Courier,Courier,,Courier,MD,Mixed
2023,13,S20231,104,198,296,5121.57,95,1068.44,Next,Courier,Courier,,Courier,MD,Mixed
2023,5,S20231,41,78,126,2863.24,42,811.25,Next,Parcelshop,Courier,,Store,FP,WWR
2023,26,S20231,806,1533,3315,98150.06,1127,35036.46,Next,Courier,Courier,,Store,FP,MWR
2023,12,S20231,142,270,362,9768.13,127,4283.68,Next,Parcelshop,Courier,,Courier,FP,Branded
2023,17,S20231,20,38,56,4134.16,20,2140.9,Reiss,Courier,Courier,,Store,FP,Branded
2023,24,S20231,20,38,77,737.18,28,335.08,Next,Courier,Courier,LauraAshley,,MD,Home
2023,11,S20231,2914,5535,10432,205851.94,3964,82131.61,Next,Store,UK_Next_Store,,,MD,MWR
2023,15,S20231,1991,3780,5183,237695.37,2021,78781.59,Next,Courier,Courier,,Store,FP,Home
2023,24,S20231,77,146,289,3316.44,116,865.26,VS,Store,UK_Next_Store,,Store,MD,Branded
2023,3,S20231,38,72,173,3603.65,0,0,Next,Store,UK_Next_Store,,Mixed,MD,Home
2023,9,S20231,19,36,70,1624.46,1,24.37,Next,Store,UK_Next_Store,LauraAshley,Store,FP,WWR
2023,3,S20231,5873,11120,16670,248476.43,333,6204.46,Next,Courier,Courier,,Courier,FP,WWR
2023,21,S20231,525,994,1767,80321.46,53,3493.32,Next,Courier,Courier,,Store,FP,Branded
2023,3,S20231,112,212,510,8436.48,20,413.55,Next,Parcelshop,Courier,,Store,MD,Mixed
2023,15,S20231,111,210,474,11858.16,24,630.43,Next,Courier,Courier,,Courier,MD,Home
2023,25,S20231,2877,5441,12245,269199.96,735,13734.8,Next,Store,UK_Next_Store,,Store,MD,WWR
2023,16,S20231,10209,19306,31226,1027092.06,2186,46736.54,Next,Store,UK_Next_Store,,Store,FP,MWR
2023,25,S20231,710,1342,2945,23369.71,236,1591.84,Next,Courier,Courier,,,MD,WWR
2023,14,S20231,236,446,899,10995.82,81,1040.26,Next,Courier,Courier,,Store,MD,Home
2023,12,S20231,36,68,124,960.47,12,116.19,Next,Courier,Courier,Bath and Body Works,,FP,Branded
2023,24,S20231,36,68,102,1561.78,11,244.22,Next,Parcelshop,Courier,,Store,MD,Branded
2023,23,S20231,1560,2946,6581,87407.93,790,13115.84,Next,Courier,Courier,,Store,MD,Home
2023,6,S20231,1616,3049,6369,297187.63,828,40567.58,Next,Courier,Courier,,Store,FP,MWR
2023,24,S20231,70,132,207,2999.48,29,357.18,Next,Courier,Courier,,Store,MD,Home
2023,23,S20231,35,66,153,2379.31,23,232.49,Next,Store,International_Next_Store,,,FP,MWR
2023,23,S20231,35,66,100,2074.44,16,282.12,Next,Parcelshop,Courier,,Store,FP,WWR
2023,19,S20231,2762,5208,6792,93349.8,1155,16668.13,Next,Courier,Courier,,,MD,Branded
2023,4,S20231,14369,27090,48260,1698986.85,8687,382280.84,Next,Courier,Courier,,Store,FP,Branded
2023,9,S20231,30999,58432,133833,4367584.6,25428,1203256.78,Next,Store,UK_Next_Store,,Store,FP,Branded
2023,2,S20231,52,98,202,5412.1,40,1339.63,Next,Store,International_Next_Store,,Store,FP,Branded
2023,18,S20231,1403,2644,6182,151958.63,1298,33501.2,Next,Courier,Courier,,,FP,Branded
2023,2,S20231,1199,2258,4413,93406.88,971,17469.61,Next,Store,UK_Next_Store,,Store,MD,MWR
2023,19,S20231,17,32,53,1903.07,12,280.07,Next,Store,UK_Next_Store,,Courier,FP,WWR
2023,18,S20231,33,62,114,2190.57,27,441,Next,Store,UK_Next_Store,,,FP,Home
2023,11,S20231,7400,13900,31464,769860.78,7866,202088.45,Next,Store,UK_Next_Store,,Store,MD,Branded
2023,16,S20231,130,244,476,5988.5,124,1950.04,Next,Courier,Courier,,Courier,MD,Home
2023,8,S20231,1365,2560,6211,108338.21,1677,42415.17,Next,Courier,Courier,,Courier,FP,MWR
2023,1,S20231,16,30,37,1573.58,10,531.61,Next,Store,UK_Next_Store,,,FP,Branded
2023,10,S20231,16,30,63,1901.15,18,570.35,Next,Parcelshop,Courier,,Courier,MD,Branded
2023,4,S20231,32,60,93,1527.03,28,390.79,Next,Store,UK_Next_Store,,Courier,MD,Home
2023,23,S20231,16,30,49,3141.69,0,0,Reiss,Store,UK_Next_Store,,Store,FP,Mixed
2023,17,S20231,16,30,59,1290.48,1,18.59,Next,Parcelshop,Courier,,Courier,FP,MWR
2023,23,S20231,8,15,24,448.56,0,0,Next,Courier,Courier,,Courier,MD,MWR
2023,26,S20231,8,15,22,245.65,1,13.96,Next,Courier,Courier,,Store,MD,MWR
2023,1,S20231,16,30,53,1132.16,2,61.95,Next,Courier,Courier,LauraAshley,,FP,WWR
2023,6,S20231,8216,15396,35087,698307.22,1754,43635.49,Next,Store,UK_Next_Store,,Store,FP,MWR
2023,15,S20231,3775,7068,11604,228252.82,696,14374.97,Next,Courier,Courier,,,MD,Branded
2023,5,S20231,46430,86898,149994,4533315.66,10500,269743.07,Next,Courier,Courier,,,FP,Branded
2023,24,S20231,154,288,479,17582.73,38,906.67,Next,Store,UK_Next_Store,,Store,FP,Home
2023,3,S20231,46,86,110,6294.29,10,486.38,Next,Store,UK_Next_Store,,Courier,FP,Branded
